date,region,temp_avg,temp_max,temp_min,humidity,rainfall,solar_radiation,wind_speed
2023-02-16,Mandalay,24.14,32.39,16.5,49.51,8.74,19.71,2.41
2023-02-17,Mandalay,23.77,31.52,17.26,58.6,2.25,15.14,1.31
2023-02-18,Mandalay,23.94,31.31,17.32,55.85,0.0,20.69,1.5
2023-02-19,Mandalay,24.58,33.55,16.55,44.03,0.0,21.49,1.61
2023-02-20,Mandalay,24.48,33.03,17.19,40.89,0.0,18.73,1.75
2023-02-21,Mandalay,24.67,33.43,17.29,39.96,0.0,20.58,1.94
2023-02-22,Mandalay,24.76,34.03,17.22,38.02,0.0,21.38,2.43
2023-02-23,Mandalay,24.35,33.37,16.79,35.98,0.0,22.22,1.96
2023-02-24,Mandalay,25.55,34.63,16.86,34.41,0.0,21.09,1.43
2023-02-25,Mandalay,26.28,34.96,17.6,31.94,0.03,19.0,1.42
2023-02-26,Mandalay,25.61,32.7,20.87,52.03,2.81,16.0,2.34
2023-02-27,Mandalay,24.81,31.93,19.39,52.19,3.98,16.59,1.88
2023-02-28,Mandalay,25.17,32.83,18.12,45.56,0.0,20.03,1.92
2023-03-01,Mandalay,25.77,33.98,17.3,39.56,0.0,21.28,1.44
2023-03-02,Mandalay,26.76,34.9,18.18,36.33,0.0,21.16,1.36
2023-03-03,Mandalay,26.88,35.06,18.1,32.03,0.0,20.94,1.49
2023-03-04,Mandalay,26.51,35.11,17.91,27.57,0.0,21.38,1.51
2023-03-05,Mandalay,25.91,35.52,17.21,27.33,0.0,21.93,2.16
2023-03-06,Mandalay,26.25,34.73,18.76,35.13,0.0,22.05,2.23
2023-03-07,Mandalay,27.19,35.14,19.16,35.12,0.0,21.51,1.52
2023-03-08,Mandalay,27.57,34.75,21.33,30.02,0.0,21.26,1.18
2023-03-09,Mandalay,28.59,36.78,21.93,27.59,0.0,21.02,1.31
2023-03-10,Mandalay,28.67,35.89,20.77,25.8,0.0,21.06,1.34
2023-03-11,Mandalay,28.35,36.23,21.62,25.97,0.0,18.04,1.62
2023-03-12,Mandalay,28.42,37.18,21.78,27.62,0.07,11.98,1.17
2023-03-13,Mandalay,29.36,37.33,22.38,28.89,1.09,18.15,1.7
2023-03-14,Mandalay,27.6,34.74,21.15,44.35,0.99,20.72,2.34
2023-03-15,Mandalay,26.72,33.03,20.28,43.9,1.14,19.04,1.39
2023-03-16,Mandalay,27.37,33.69,21.85,46.59,0.32,18.94,1.44
2023-03-17,Mandalay,27.93,34.78,21.03,39.88,0.01,19.11,1.28
2023-03-18,Mandalay,27.13,34.06,21.86,35.02,0.05,11.38,1.61
2023-03-19,Mandalay,26.79,34.11,20.08,38.9,0.56,15.57,1.35
2023-03-20,Mandalay,26.16,32.73,21.59,44.53,2.73,15.64,1.35
2023-03-21,Mandalay,25.65,31.63,19.55,47.22,1.09,22.61,1.28
2023-03-22,Mandalay,26.29,32.47,19.73,43.68,0.94,18.02,1.32
2023-03-23,Mandalay,26.25,33.26,19.02,45.24,0.14,24.11,1.49
2023-03-24,Mandalay,27.36,34.83,19.99,43.19,0.0,22.53,1.55
2023-03-25,Mandalay,28.49,35.89,20.93,37.61,0.0,22.74,1.53
2023-03-26,Mandalay,28.79,35.84,21.74,37.75,0.05,23.43,1.49
2023-03-27,Mandalay,28.74,36.72,21.54,37.71,0.2,21.73,2.03
2023-03-28,Mandalay,28.82,35.89,21.83,40.0,0.44,20.23,2.17
2023-03-29,Mandalay,28.42,35.2,21.77,46.64,0.51,20.36,1.68
2023-03-30,Mandalay,29.12,35.69,23.54,41.5,0.4,22.11,1.32
2023-03-31,Mandalay,28.99,36.05,21.82,42.18,0.69,18.46,1.63
2023-04-01,Mandalay,29.35,36.93,22.76,40.48,0.68,20.01,2.21
2023-04-02,Mandalay,27.66,34.79,20.85,49.22,1.69,13.43,2.44
2023-04-03,Mandalay,27.23,34.04,21.01,52.57,1.64,22.95,1.8
2023-04-04,Mandalay,27.81,34.83,21.3,47.36,0.07,25.4,1.56
2023-04-05,Mandalay,29.94,37.21,22.27,37.6,0.16,25.58,1.31
2023-04-06,Mandalay,30.08,37.8,22.96,38.51,0.02,24.35,1.53
2023-04-07,Mandalay,30.94,38.28,22.64,30.51,0.0,25.53,1.54
2023-04-08,Mandalay,32.08,39.02,24.62,27.15,0.0,24.31,1.38
2023-04-09,Mandalay,31.68,38.86,24.46,25.44,0.0,24.7,1.35
2023-04-10,Mandalay,31.02,38.29,23.97,28.55,0.0,23.94,1.42
2023-04-11,Mandalay,31.62,39.51,24.12,29.15,0.0,23.48,1.37
2023-04-12,Mandalay,32.14,39.49,24.41,27.39,0.0,22.32,1.3
2023-04-13,Mandalay,32.15,39.48,25.04,24.93,0.0,22.11,1.28
2023-04-14,Mandalay,31.7,40.27,22.95,26.08,0.0,23.49,1.52
2023-04-15,Mandalay,33.08,40.5,26.23,26.91,0.0,22.72,1.34
2023-04-16,Mandalay,32.66,39.45,26.06,30.54,0.0,20.46,2.13
2023-04-17,Mandalay,32.99,40.19,25.82,36.26,0.0,23.58,1.7
2023-04-18,Mandalay,33.12,40.38,26.37,30.26,0.0,24.54,1.59
2023-04-19,Mandalay,32.78,40.41,26.92,36.63,0.05,22.61,1.89
2023-04-20,Mandalay,32.96,40.46,26.17,39.32,2.48,22.44,2.01
2023-04-21,Mandalay,32.45,39.77,25.25,44.76,0.28,21.19,2.4
2023-04-22,Mandalay,31.29,37.73,25.63,47.24,0.89,20.9,1.64
2023-04-23,Mandalay,32.19,38.72,25.59,38.12,0.21,23.41,1.64
2023-04-24,Mandalay,31.64,36.42,25.84,37.21,0.28,23.84,1.58
2023-04-25,Mandalay,32.34,39.16,25.01,34.82,0.0,25.12,1.28
2023-04-26,Mandalay,33.09,40.52,25.83,29.06,0.19,25.27,1.65
2023-04-27,Mandalay,31.62,38.74,24.8,34.4,0.41,26.11,2.3
2023-04-28,Mandalay,32.18,38.67,25.59,35.49,0.15,26.5,2.13
2023-04-29,Mandalay,32.76,39.27,27.17,36.52,0.14,24.73,1.69
2023-04-30,Mandalay,33.37,40.32,25.93,31.42,0.0,24.2,1.41
2023-05-01,Mandalay,32.93,39.67,25.86,33.35,0.62,20.31,2.26
2023-05-02,Mandalay,32.46,38.03,26.43,38.35,0.23,15.75,1.77
2023-05-03,Mandalay,32.87,39.02,27.05,34.82,0.03,18.95,2.13
2023-05-04,Mandalay,33.03,39.24,26.84,35.78,0.41,18.32,1.54
2023-05-05,Mandalay,33.09,39.42,27.0,34.64,0.15,20.11,1.61
2023-05-06,Mandalay,33.22,39.99,26.26,36.78,0.2,23.13,1.48
2023-05-07,Mandalay,34.14,40.61,27.46,32.26,0.0,21.53,1.3
2023-05-08,Mandalay,34.92,41.94,28.36,31.58,2.37,20.63,1.49
2023-05-09,Mandalay,33.45,40.41,27.27,41.96,0.95,17.11,2.47
2023-05-10,Mandalay,31.68,37.9,27.03,51.78,5.01,21.28,2.29
2023-05-11,Mandalay,31.54,37.69,26.93,52.36,0.19,19.54,2.55
2023-05-12,Mandalay,29.17,32.78,25.66,64.11,1.8,11.99,2.41
2023-05-13,Mandalay,26.49,30.29,24.23,74.28,5.18,9.85,1.32
2023-05-14,Mandalay,30.36,37.89,23.64,59.15,4.59,8.9,3.78
2023-05-15,Mandalay,28.28,32.96,25.32,67.0,6.73,15.5,4.77
2023-05-16,Mandalay,29.08,35.16,23.8,63.38,1.4,20.63,2.96
2023-05-17,Mandalay,28.6,33.87,23.87,66.89,1.35,24.52,2.3
2023-05-18,Mandalay,29.32,34.94,24.11,63.02,0.13,24.94,1.64
2023-05-19,Mandalay,30.36,37.23,23.88,53.93,0.18,26.37,1.97
2023-05-20,Mandalay,31.32,38.55,24.86,50.17,0.0,26.55,1.93
2023-05-21,Mandalay,32.03,39.44,24.7,43.98,0.2,25.76,1.54
2023-05-22,Mandalay,32.57,38.95,25.25,44.43,0.05,27.46,1.6
2023-05-23,Mandalay,32.68,38.16,27.7,45.27,0.05,24.59,2.03
2023-05-24,Mandalay,31.36,35.91,26.9,50.7,3.02,23.12,2.12
2023-05-25,Mandalay,30.07,35.44,25.55,56.05,1.45,23.55,2.62
2023-05-26,Mandalay,31.01,37.4,25.13,55.6,1.45,25.65,2.08
2023-05-27,Mandalay,32.02,38.42,25.68,51.48,0.01,25.32,2.07
2023-05-28,Mandalay,32.71,39.36,26.13,47.49,0.08,21.78,1.73
2023-05-29,Mandalay,34.49,41.64,27.43,37.7,0.66,23.81,1.52
2023-05-30,Mandalay,34.88,41.62,27.9,39.47,0.01,24.81,1.58
2023-05-31,Mandalay,35.25,41.66,28.76,39.45,0.18,23.1,1.96
2023-06-01,Mandalay,33.46,39.12,28.22,49.26,0.16,19.28,2.58
2023-06-02,Mandalay,31.84,36.1,27.54,52.62,4.66,19.98,2.29
2023-06-03,Mandalay,32.01,38.66,26.05,49.48,1.0,20.87,2.87
2023-06-04,Mandalay,32.51,38.61,26.54,47.31,0.0,18.48,1.88
2023-06-05,Mandalay,32.92,38.51,27.31,47.51,0.14,22.21,2.01
2023-06-06,Mandalay,30.46,34.45,26.3,62.44,4.51,14.93,2.34
2023-06-07,Mandalay,29.27,34.67,25.15,70.58,5.24,15.17,1.63
2023-06-08,Mandalay,29.1,33.47,25.37,69.37,1.56,15.88,1.71
2023-06-09,Mandalay,29.92,36.7,25.36,66.05,1.48,17.67,2.66
2023-06-10,Mandalay,29.86,35.43,25.49,65.19,2.73,18.29,2.99
2023-06-11,Mandalay,30.15,36.6,25.01,60.66,0.69,18.48,3.01
2023-06-12,Mandalay,30.4,36.83,24.76,58.93,5.09,20.25,2.77
2023-06-13,Mandalay,29.79,35.87,24.9,63.8,1.4,14.07,3.73
2023-06-14,Mandalay,28.95,34.52,24.58,66.42,5.89,7.61,3.5
2023-06-15,Mandalay,29.89,36.81,24.43,62.06,1.71,20.01,3.15
2023-06-16,Mandalay,30.64,37.99,24.9,59.3,1.35,21.78,3.07
2023-06-17,Mandalay,31.46,38.58,25.06,55.73,2.48,21.07,2.76
2023-06-18,Mandalay,31.93,38.74,25.59,54.5,0.17,22.94,2.83
2023-06-19,Mandalay,31.5,37.01,26.21,56.92,0.74,21.86,2.9
2023-06-20,Mandalay,30.85,37.15,25.58,56.86,1.5,20.71,3.38
2023-06-21,Mandalay,30.21,35.3,25.06,59.94,2.34,16.44,3.65
2023-06-22,Mandalay,29.63,34.99,25.01,60.32,2.61,19.8,3.76
2023-06-23,Mandalay,29.19,33.57,24.95,62.98,4.96,15.96,3.35
2023-06-24,Mandalay,27.6,31.51,24.56,69.88,1.28,13.06,2.89
2023-06-25,Mandalay,29.19,35.24,23.32,64.35,1.11,17.13,3.13
2023-06-26,Mandalay,29.94,35.66,24.49,59.51,1.13,22.29,3.26
2023-06-27,Mandalay,30.43,37.2,24.14,57.73,0.63,20.63,3.27
2023-06-28,Mandalay,31.56,38.6,24.48,55.14,0.96,23.78,2.72
2023-06-29,Mandalay,32.26,39.02,25.42,53.66,0.67,23.36,2.54
2023-06-30,Mandalay,32.61,39.08,25.67,51.71,0.57,22.25,2.6
2023-07-01,Mandalay,30.68,36.31,26.36,55.43,1.04,16.57,2.6
2023-07-02,Mandalay,32.22,39.06,25.27,52.84,2.5,17.23,2.6
2023-07-03,Mandalay,31.55,37.61,26.3,54.75,1.59,16.67,3.29
2023-07-04,Mandalay,31.45,37.11,26.24,55.87,0.82,17.91,3.43
2023-07-05,Mandalay,30.56,36.35,25.54,58.07,2.92,18.14,3.76
2023-07-06,Mandalay,29.97,34.92,25.86,61.75,0.53,18.25,3.71
2023-07-07,Mandalay,31.63,38.0,25.25,55.55,0.31,22.16,2.97
2023-07-08,Mandalay,32.31,38.28,26.34,52.44,0.23,20.97,2.93
2023-07-09,Mandalay,30.95,37.3,26.19,60.38,1.58,15.27,2.5
2023-07-10,Mandalay,30.25,35.65,26.21,59.98,0.39,11.83,2.98
2023-07-11,Mandalay,31.27,37.96,25.16,54.35,2.31,19.67,3.23
2023-07-12,Mandalay,30.2,36.1,24.93,58.49,2.02,11.18,3.21
2023-07-13,Mandalay,29.85,34.91,25.36,63.67,2.51,15.12,3.64
2023-07-14,Mandalay,30.23,36.11,25.27,62.15,1.05,16.33,2.98
2023-07-15,Mandalay,30.3,36.86,24.0,59.54,0.88,16.53,3.23
2023-07-16,Mandalay,30.7,36.73,25.17,53.61,0.05,17.62,2.28
2023-07-17,Mandalay,32.39,39.03,25.9,50.35,0.06,20.75,1.95
2023-07-18,Mandalay,32.68,38.64,26.95,50.33,0.44,22.35,2.01
2023-07-19,Mandalay,32.47,39.12,26.61,54.69,2.12,22.11,2.37
2023-07-20,Mandalay,28.34,31.77,25.87,67.65,1.37,15.73,2.47
2023-07-21,Mandalay,31.33,37.3,25.88,57.81,0.66,13.51,1.98
2023-07-22,Mandalay,32.6,38.89,26.71,53.09,0.26,19.57,1.6
2023-07-23,Mandalay,32.71,38.32,27.43,51.14,0.49,16.89,2.06
2023-07-24,Mandalay,33.61,41.14,26.91,47.6,0.13,14.59,2.41
2023-07-25,Mandalay,32.77,39.13,27.09,50.75,0.43,21.56,3.11
2023-07-26,Mandalay,32.1,38.48,26.59,54.45,0.54,21.78,3.55
2023-07-27,Mandalay,31.72,38.36,25.46,56.95,3.34,19.62,3.2
2023-07-28,Mandalay,30.7,35.98,25.88,62.95,4.9,20.37,3.0
2023-07-29,Mandalay,30.41,37.25,25.51,63.67,1.73,19.85,3.0
2023-07-30,Mandalay,30.92,36.79,25.75,63.18,2.38,14.42,2.05
2023-07-31,Mandalay,30.61,36.47,26.94,62.56,1.37,17.57,2.29
2023-08-01,Mandalay,29.89,35.92,26.06,69.01,2.11,15.9,3.22
2023-08-02,Mandalay,29.12,32.79,25.72,70.58,1.07,12.35,3.4
2023-08-03,Mandalay,28.68,32.96,24.44,68.72,1.85,14.92,3.42
2023-08-04,Mandalay,28.96,34.65,24.37,66.44,4.95,11.13,3.39
2023-08-05,Mandalay,29.29,35.52,24.4,67.48,2.78,16.24,3.43
2023-08-06,Mandalay,27.87,31.95,24.6,75.31,2.52,10.63,4.05
2023-08-07,Mandalay,28.01,33.94,24.22,73.87,5.98,9.32,3.94
2023-08-08,Mandalay,28.02,33.89,23.57,72.96,4.44,10.51,3.56
2023-08-09,Mandalay,28.34,34.7,23.3,74.62,7.37,9.94,2.32
2023-08-10,Mandalay,27.66,32.07,24.24,72.44,0.43,16.46,2.79
2023-08-11,Mandalay,27.66,32.08,23.7,68.82,0.18,15.11,3.09
2023-08-12,Mandalay,27.66,33.33,23.7,66.76,0.38,10.5,3.25
2023-08-13,Mandalay,29.36,36.21,23.53,63.77,0.66,16.22,2.91
2023-08-14,Mandalay,29.23,34.99,24.23,67.56,1.58,16.9,2.81
2023-08-15,Mandalay,29.73,34.48,25.02,66.83,0.29,17.88,2.44
2023-08-16,Mandalay,27.26,30.3,24.83,77.93,2.02,12.98,2.2
2023-08-17,Mandalay,29.9,36.24,24.45,64.55,0.53,14.48,2.13
2023-08-18,Mandalay,30.39,37.0,24.37,60.02,0.49,17.33,2.45
2023-08-19,Mandalay,30.69,37.06,24.34,58.76,0.84,17.16,1.95
2023-08-20,Mandalay,31.55,37.68,26.55,58.03,1.5,18.87,1.94
2023-08-21,Mandalay,27.88,30.87,25.89,75.78,1.26,13.65,1.76
2023-08-22,Mandalay,30.75,37.34,24.88,60.19,1.17,15.72,2.02
2023-08-23,Mandalay,30.32,36.6,25.01,60.27,1.14,13.89,3.28
2023-08-24,Mandalay,30.39,37.3,24.39,58.69,1.0,17.45,3.57
2023-08-25,Mandalay,30.03,36.42,24.74,61.42,1.37,17.44,3.97
2023-08-26,Mandalay,29.06,35.65,24.78,70.13,1.9,14.09,4.14
2023-08-27,Mandalay,29.23,35.27,24.34,67.42,1.33,13.6,3.9
2023-08-28,Mandalay,30.25,36.61,24.2,60.42,0.15,16.19,2.16
2023-08-29,Mandalay,30.56,36.05,26.31,64.01,1.56,15.04,1.72
2023-08-30,Mandalay,28.25,32.61,25.14,71.25,1.46,14.91,1.53
2023-08-31,Mandalay,30.67,36.29,25.89,60.93,0.63,16.49,1.39
2023-09-01,Mandalay,30.42,36.03,25.81,63.5,4.14,16.79,2.12
2023-09-02,Mandalay,28.94,33.71,25.85,66.44,1.05,9.95,1.44
2023-09-03,Mandalay,30.3,36.31,25.86,59.54,0.22,16.8,1.49
2023-09-04,Mandalay,31.73,39.71,25.69,57.48,2.14,20.34,1.09
2023-09-05,Mandalay,30.11,34.86,25.97,63.57,1.88,16.35,1.04
2023-09-06,Mandalay,29.56,34.79,26.08,66.41,3.37,10.89,1.35
2023-09-07,Mandalay,27.98,32.66,24.59,76.63,10.75,17.49,0.98
2023-09-08,Mandalay,26.47,29.52,24.56,83.45,14.18,17.02,1.13
2023-09-09,Mandalay,29.13,35.0,24.01,72.45,4.06,19.34,0.96
2023-09-10,Mandalay,28.91,34.83,24.73,74.69,5.74,18.61,1.36
2023-09-11,Mandalay,28.96,35.06,24.62,74.01,4.21,15.74,1.93
2023-09-12,Mandalay,27.4,31.75,24.7,79.87,2.33,18.26,2.08
2023-09-13,Mandalay,28.02,33.64,23.84,74.61,3.13,17.33,1.99
2023-09-14,Mandalay,27.75,34.25,24.12,74.31,1.58,14.22,2.04
2023-09-15,Mandalay,28.3,35.25,23.2,66.27,0.21,16.87,1.61
2023-09-16,Mandalay,30.62,37.64,24.43,64.61,1.35,20.55,1.06
2023-09-17,Mandalay,30.56,37.33,25.67,64.26,2.11,17.09,1.16
2023-09-18,Mandalay,27.48,30.93,25.13,80.17,4.94,15.23,1.47
2023-09-19,Mandalay,27.33,31.84,24.15,77.42,2.8,17.61,1.83
2023-09-20,Mandalay,28.39,33.74,24.4,72.76,0.88,17.03,1.7
2023-09-21,Mandalay,29.24,35.51,24.44,67.66,0.21,19.75,1.46
2023-09-22,Mandalay,29.96,35.94,24.95,63.05,0.23,19.15,1.38
2023-09-23,Mandalay,30.75,37.23,25.02,60.61,0.11,18.96,1.21
2023-09-24,Mandalay,30.77,36.65,25.49,59.49,0.1,19.13,1.11
2023-09-25,Mandalay,31.14,37.31,25.72,57.87,1.21,18.67,1.06
2023-09-26,Mandalay,30.4,35.84,25.9,61.8,1.07,20.89,0.93
2023-09-27,Mandalay,31.66,38.78,25.41,59.63,3.09,19.58,1.05
2023-09-28,Mandalay,31.19,38.84,26.24,61.72,1.51,16.79,1.63
2023-09-29,Mandalay,29.45,35.79,25.51,68.89,3.21,14.72,1.65
2023-09-30,Mandalay,27.84,32.31,24.9,75.15,2.32,12.63,1.68
2023-10-01,Mandalay,29.16,36.36,23.65,66.68,1.24,15.68,2.03
2023-10-02,Mandalay,28.56,35.39,23.7,67.11,1.47,15.86,2.55
2023-10-03,Mandalay,28.37,34.9,22.95,67.72,1.77,20.23,1.83
2023-10-04,Mandalay,29.46,36.04,23.85,61.82,0.1,19.44,1.57
2023-10-05,Mandalay,30.31,37.03,24.41,57.21,0.21,17.79,1.6
2023-10-06,Mandalay,30.46,36.39,25.93,60.09,1.03,18.68,1.46
2023-10-07,Mandalay,29.86,36.06,25.08,65.75,3.75,14.6,1.61
2023-10-08,Mandalay,29.1,34.93,24.29,69.99,1.42,9.74,1.85
2023-10-09,Mandalay,29.33,34.55,25.21,70.76,5.48,16.78,0.76
2023-10-10,Mandalay,28.61,35.26,24.36,71.35,2.45,13.16,1.29
2023-10-11,Mandalay,26.46,30.77,24.09,77.05,2.56,10.51,1.23
2023-10-12,Mandalay,26.87,31.47,23.69,77.18,3.66,14.27,1.52
2023-10-13,Mandalay,27.33,32.79,23.63,75.16,2.64,14.2,1.64
2023-10-14,Mandalay,28.15,34.39,22.86,65.86,1.36,17.74,1.01
2023-10-15,Mandalay,28.89,35.84,22.79,56.6,0.33,20.5,0.83
2023-10-16,Mandalay,29.14,37.09,22.07,49.37,0.56,21.2,0.99
2023-10-17,Mandalay,28.94,36.5,21.89,52.06,0.27,20.16,1.07
2023-10-18,Mandalay,29.15,36.46,23.01,51.04,0.23,20.09,1.03
2023-10-19,Mandalay,28.68,35.75,22.27,54.96,3.52,21.51,0.85
2023-10-20,Mandalay,28.81,37.49,21.04,46.86,0.03,21.67,1.15
2023-10-21,Mandalay,29.47,37.82,22.02,46.37,0.5,19.1,1.12
2023-10-22,Mandalay,29.48,34.94,24.63,55.24,0.31,18.99,0.92
2023-10-23,Mandalay,26.73,32.1,23.93,69.25,3.43,16.13,1.05
2023-10-24,Mandalay,25.77,29.94,23.27,80.1,4.49,14.36,0.88
2023-10-25,Mandalay,27.45,34.24,22.77,68.21,0.49,17.06,1.4
2023-10-26,Mandalay,28.45,35.05,22.67,61.91,0.02,18.44,1.18
2023-10-27,Mandalay,28.22,34.52,23.08,61.95,1.48,17.67,1.07
2023-10-28,Mandalay,28.14,33.82,24.06,60.68,0.06,18.66,0.89
2023-10-29,Mandalay,28.57,36.3,22.36,53.19,0.15,20.09,0.98
2023-10-30,Mandalay,29.07,35.53,24.35,49.59,0.82,15.47,0.91
2023-10-31,Mandalay,28.13,33.61,24.33,61.92,0.31,17.54,1.18
2023-11-01,Mandalay,27.77,33.23,23.85,63.45,2.01,15.68,1.04
2023-11-02,Mandalay,26.84,30.63,23.58,67.19,0.31,11.37,0.77
2023-11-03,Mandalay,27.86,34.2,22.65,59.19,0.0,17.79,0.98
2023-11-04,Mandalay,28.14,34.31,22.7,58.25,0.0,18.56,1.19
2023-11-05,Mandalay,28.97,35.87,23.05,54.7,0.0,17.61,0.97
2023-11-06,Mandalay,29.29,35.69,23.79,46.16,0.0,17.48,1.05
2023-11-07,Mandalay,29.48,35.89,23.85,43.6,0.01,17.73,1.07
2023-11-08,Mandalay,28.32,35.12,23.24,50.1,0.26,18.13,1.41
2023-11-09,Mandalay,28.03,35.08,21.73,49.1,0.01,17.61,1.44
2023-11-10,Mandalay,28.54,35.42,22.68,44.0,0.0,17.7,0.98
2023-11-11,Mandalay,28.42,35.72,21.75,39.33,0.01,18.03,1.09
2023-11-12,Mandalay,27.97,35.25,21.83,41.72,0.01,17.56,1.26
2023-11-13,Mandalay,28.65,35.93,22.29,41.55,0.08,16.72,1.25
2023-11-14,Mandalay,29.65,36.74,23.98,41.52,0.37,16.6,0.94
2023-11-15,Mandalay,27.64,32.71,23.98,62.6,0.39,15.65,1.04
2023-11-16,Mandalay,25.41,29.6,21.11,79.36,9.74,14.21,1.39
2023-11-17,Mandalay,20.85,24.17,19.05,79.8,17.88,5.68,2.98
2023-11-18,Mandalay,23.11,28.14,18.97,74.97,5.73,6.51,1.8
2023-11-19,Mandalay,24.36,30.96,19.4,69.54,0.21,8.75,1.19
2023-11-20,Mandalay,24.35,31.38,19.08,68.57,0.0,16.66,1.15
2023-11-21,Mandalay,24.58,31.77,18.5,64.0,0.0,17.04,1.38
2023-11-22,Mandalay,24.65,32.02,19.71,63.03,0.01,16.01,1.3
2023-11-23,Mandalay,23.71,32.35,17.44,61.24,0.47,15.03,1.09
2023-11-24,Mandalay,24.2,31.8,17.97,57.3,0.06,15.29,1.23
2023-11-25,Mandalay,24.35,32.31,18.33,58.37,0.07,16.52,1.3
2023-11-26,Mandalay,24.88,33.54,18.35,56.86,0.04,17.12,1.4
2023-11-27,Mandalay,24.54,32.69,18.22,57.81,0.0,17.51,1.11
2023-11-28,Mandalay,24.26,32.64,17.7,57.17,0.0,17.39,1.26
2023-11-29,Mandalay,24.24,30.68,19.02,56.89,0.0,16.54,1.03
2023-11-30,Mandalay,24.82,31.75,19.66,51.13,0.0,12.73,0.83
2023-12-01,Mandalay,26.01,33.49,20.21,51.33,0.0,11.97,1.25
2023-12-02,Mandalay,26.48,32.93,21.89,54.06,0.04,13.33,1.17
2023-12-03,Mandalay,26.2,31.6,22.09,55.78,0.08,12.29,1.37
2023-12-04,Mandalay,26.57,34.53,21.64,54.83,0.02,12.69,1.23
2023-12-05,Mandalay,25.79,32.03,21.51,59.79,0.24,9.31,1.4
2023-12-06,Mandalay,25.72,32.63,20.49,60.77,4.0,9.25,1.09
2023-12-07,Mandalay,24.56,30.91,20.79,75.51,5.34,13.22,1.24
2023-12-08,Mandalay,24.64,29.55,21.46,80.48,7.99,7.12,1.19
2023-12-09,Mandalay,24.96,30.5,20.96,74.58,0.09,9.82,1.26
2023-12-10,Mandalay,24.01,29.81,19.19,67.35,0.07,14.49,1.09
2023-12-11,Mandalay,23.16,30.35,17.65,65.29,0.55,13.94,1.23
2023-12-12,Mandalay,23.67,29.71,18.02,66.18,1.57,12.38,1.09
2023-12-13,Mandalay,23.93,28.59,20.36,77.71,6.51,11.6,1.5
2023-12-14,Mandalay,23.0,28.94,18.89,73.72,0.13,14.38,1.13
2023-12-15,Mandalay,22.46,29.81,17.47,57.99,0.0,17.01,1.42
2023-12-16,Mandalay,21.32,30.17,14.41,53.48,0.0,17.62,1.27
2023-12-17,Mandalay,22.0,30.51,15.0,55.05,0.0,17.48,1.31
2023-12-18,Mandalay,22.97,30.1,16.33,56.09,0.0,17.13,1.33
2023-12-19,Mandalay,22.65,31.04,16.56,58.54,0.0,16.85,1.41
2023-12-20,Mandalay,22.51,31.15,16.46,57.38,0.0,14.86,1.32
2023-12-21,Mandalay,22.37,30.12,16.2,59.46,0.0,15.77,1.3
2023-12-22,Mandalay,22.93,28.32,18.02,64.63,0.0,14.92,1.46
2023-12-23,Mandalay,23.53,30.85,19.18,54.09,0.0,13.57,1.33
2023-12-24,Mandalay,22.39,30.22,16.77,51.68,0.32,15.69,1.51
2023-12-25,Mandalay,21.18,28.11,16.05,59.9,3.89,15.55,1.36
2023-12-26,Mandalay,21.73,29.25,15.93,60.34,0.0,15.57,1.54
2023-12-27,Mandalay,22.66,30.33,16.61,57.38,0.0,16.1,1.41
2023-12-28,Mandalay,22.83,29.78,16.68,57.38,0.0,14.78,1.33
2023-12-29,Mandalay,23.06,29.99,18.66,56.26,0.0,15.61,1.26
2023-12-30,Mandalay,21.92,29.89,16.39,50.79,0.0,16.79,1.48
2023-12-31,Mandalay,21.46,29.32,15.36,49.0,0.0,17.47,1.38
2024-01-01,Mandalay,21.41,29.84,14.71,48.1,0.0,17.44,1.3
2024-01-02,Mandalay,21.62,30.52,14.95,45.19,0.0,17.74,1.52
2024-01-03,Mandalay,21.75,30.6,14.64,43.23,0.0,17.92,1.51
2024-01-04,Mandalay,21.85,30.38,14.9,43.51,0.0,17.26,1.54
2024-01-05,Mandalay,21.42,30.24,14.84,46.57,0.0,17.88,1.39
2024-01-06,Mandalay,21.55,30.65,14.64,43.3,0.0,17.62,1.55
2024-01-07,Mandalay,21.43,30.09,14.2,38.3,0.0,17.71,1.48
2024-01-08,Mandalay,21.34,30.2,14.16,41.55,0.0,18.03,1.45
2024-01-09,Mandalay,20.93,30.13,13.94,39.82,0.0,18.55,1.45
2024-01-10,Mandalay,19.94,29.17,12.57,37.59,0.0,18.61,1.44
2024-01-11,Mandalay,20.58,29.42,13.23,38.77,0.0,16.86,1.43
2024-01-12,Mandalay,20.43,30.47,12.44,40.24,0.0,18.78,1.41
2024-01-13,Mandalay,20.12,29.83,12.47,38.83,0.01,18.81,1.35
2024-01-14,Mandalay,20.85,30.15,13.03,34.34,0.0,18.71,1.61
2024-01-15,Mandalay,21.83,29.9,14.62,38.77,0.0,17.6,1.96
2024-01-16,Mandalay,21.64,28.72,16.03,49.43,1.47,15.36,1.86
2024-01-17,Mandalay,21.15,29.31,14.86,47.95,0.05,17.91,1.96
2024-01-18,Mandalay,19.4,27.14,13.02,37.56,0.02,18.21,1.49
2024-01-19,Mandalay,20.28,29.67,12.47,37.21,0.04,15.47,1.48
2024-01-20,Mandalay,20.78,29.03,13.67,43.43,0.0,17.6,1.29
2024-01-21,Mandalay,20.58,27.93,13.55,38.78,0.0,18.25,1.56
